id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1489144887161278466,1489144887161278466,1643874782000.0,2022-02-03 08:53:02,+0200,,"Dutch Prime Minister Mark Rutte warned of “serious consequences” if Moscow chooses to further invade Ukraine, during his visit to Kyiv on Feb. 2. https://t.co/woZZvtEnFO",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,4,08,https://twitter.com/KyivIndependent/status/1489144887161278466,['https://kyivindependent.com/national/dutch-pm-urges-justice-for-mh17-victims-pushes-to-continue-dialogue-with-russia/'],[],0,,False,46,0,15,,None,,,,,,,[],,,,
1489260619240853511,1489260619240853511,1643902375000.0,2022-02-03 16:32:55,+0200,,"The Supreme Court published a ruling on Feb. 2 stating that the National Bank’s 2020 council decision to reprimand the bank’s deputy head, Kateryna Rozhkova, and accuse her of untrustworthiness was illegal.  https://t.co/fsExLrRWa2",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,4,16,https://twitter.com/KyivIndependent/status/1489260619240853511,['https://kyivindependent.com/national/supreme-court-rules-deputy-nbu-head-reprimand-illegal/'],[],0,,False,10,0,4,,None,,,,,,,[],,,,
1489273431405350913,1489273431405350913,1643905430000.0,2022-02-03 17:23:50,+0200,,"The National Anti-Corruption Bureau announced a search for Serhiy Kuzminykh, a lawmaker from the ruling Servant of the People faction who the bureau accused of taking a $20,000 bribe.  https://t.co/bSxiRLpUpq",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,4,17,https://twitter.com/KyivIndependent/status/1489273431405350913,['https://kyivindependent.com/uncategorized/lawmaker-wanted-by-nabu-for-alleged-corruption/'],[],0,,False,12,0,6,,None,,,,,,,[],,,,
1489288758998482945,1489288758998482945,1643909084000.0,2022-02-03 18:24:44,+0200,,Turkey and Ukraine have straightened bilateral relations on Feb. 3 by signing the long-anticipated free trade agreement.   President Volodymyr Zelensky called the signing of the agreement a “historic moment.” https://t.co/W9nATjqy4D,en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,4,18,https://twitter.com/KyivIndependent/status/1489288758998482945,['https://kyivindependent.com/national/erdogan-visits-kyiv-signs-long-anticipated-free-trade-agreement/'],[],0,,False,34,1,14,,None,,,,,,,[],,,,
1489336437736677376,1489336437736677376,1643920451000.0,2022-02-03 21:34:11,+0200,,"Ukrainian military continues mastering M141 Bunker Defeat Munition (also known as SMAW-D), recently provided by the U.S.   40 new Ukrainian instructors will get certified under the guidance of the U.S. training mission in Ukraine.  📷Defense Ministry of Ukraine  https://t.co/XCAgurxfgM",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,4,21,https://twitter.com/KyivIndependent/status/1489336437736677376,[],"['https://pbs.twimg.com/media/FKsvl5lXwAMVxw1.jpg', 'https://pbs.twimg.com/media/FKsvl5nXwAYc6eT.jpg', 'https://pbs.twimg.com/media/FKsvl5nWYAIgF8F.jpg', 'https://pbs.twimg.com/media/FKsvl5pXMAMCT8D.jpg']",1,https://pbs.twimg.com/media/FKsvl5lXwAMVxw1.jpg,False,156,2,50,,None,,,,,,,[],,,,
1489522002721480711,1489522002721480711,1643964694000.0,2022-02-04 09:51:34,+0200,,We have picked out eight films depicting Russia’s ongoing war against Ukraine that will help better understand the current tensions.    https://t.co/W6RXh7VSc3,en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,5,09,https://twitter.com/KyivIndependent/status/1489522002721480711,['https://kyivindependent.com/hot-topic/whats-going-on-in-ukraine-watch-these-films-to-understand-russias-ongoing-war/'],[],0,,False,88,1,44,,None,,,,,,,[],,,,
1489549432668499972,1489549432668499972,1643971233000.0,2022-02-04 11:40:33,+0200,,"Instead of PZR Grom, the Polish military’s workhorse anti-aircraft missile systems promised to Kyiv, Poland is sending a more advanced and modern weapon of the kind – the PPZR Piorun, as well as munitions to it.  https://t.co/hxzMMAD3YO",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,5,11,https://twitter.com/KyivIndependent/status/1489549432668499972,['https://kyivindependent.com/national/what-we-know-about-polish-anti-aircraft-weapons-sent-to-ukraine/'],[],0,,False,451,11,170,,None,,,,,,,[],,,,
1489575410660745217,1489575410660745217,1643977427000.0,2022-02-04 13:23:47,+0200,,"Dear readers,  We have exciting news to share with you. Yesterday we launched our upgraded news section.  Now our news feed mostly comprises short pieces that are fully displayed on the homepage. You can get the gist of the main events and developments in Ukraine in one glance.  https://t.co/h53ru8XwAX",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,5,13,https://twitter.com/KyivIndependent/status/1489575410660745217,[],['https://pbs.twimg.com/media/FKwHv7jXEAAp5Ht.jpg'],1,https://pbs.twimg.com/media/FKwHv7jXEAAp5Ht.jpg,False,54,1,10,,None,,,,,,,[],,,,
1489575664328093699,1489575410660745217,1643977488000.0,2022-02-04 13:24:48,+0200,,"We would appreciate feedback from our audience. Please, fill out the short form linked below this post to let us know if our new approach serves your needs as a reader better.   https://t.co/vgt59J1epj",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,5,13,https://twitter.com/KyivIndependent/status/1489575664328093699,['https://docs.google.com/forms/d/e/1FAIpQLSdQTN0C4-09RJKcSwKE5QPfyxyBb6eiNPrFikNIaBb8jEpNAw/viewform'],[],0,,False,12,0,3,,None,,,,,,,[],,,,
1489593034081767431,1489593034081767431,1643981629000.0,2022-02-04 14:33:49,+0200,,"Our picks of the best art, music, film and more in the capital.    https://t.co/MfXI7MCxc9",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,5,14,https://twitter.com/KyivIndependent/status/1489593034081767431,['https://kyivindependent.com/culture/weekend-in-kyiv-feb-4-6/'],[],0,,False,6,0,1,,None,,,,,,,[],,,,
1489631583665627136,1489631583665627136,1643990820000.0,2022-02-04 17:07:00,+0200,,"The National Guard and police hold urban warfare drills on Feb. 4 in Prypyat, an abandoned city near the Chornobyl Nuclear Power Plant.   Stay tuned for our coverage of the drills.   📷 by Illia Ponomarenko  https://t.co/dTprr5bOva",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,5,17,https://twitter.com/KyivIndependent/status/1489631583665627136,[],"['https://pbs.twimg.com/media/FKw7232X0AUy7tB.jpg', 'https://pbs.twimg.com/media/FKw7231XsAESCsi.jpg', 'https://pbs.twimg.com/media/FKw7231WQAUpGkZ.jpg', 'https://pbs.twimg.com/media/FKw7231XoAAxeMP.jpg']",1,https://pbs.twimg.com/media/FKw7232X0AUy7tB.jpg,False,451,12,149,,None,,,,,,,[],,,,
1489644735358767104,1489644735358767104,1643993955000.0,2022-02-04 17:59:15,+0200,,"In our first-ever editorial, we share our take on the latest events.   https://t.co/scC22ehW67",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,5,17,https://twitter.com/KyivIndependent/status/1489644735358767104,['https://kyivindependent.com/opinion/editorial-western-allies-should-do-more-for-ukraine-to-correct-their-past-mistakes/'],[],0,,False,120,1,40,,None,,,,,,,[],,,,
1489985120555745285,1489985120555745285,1644075109000.0,2022-02-05 16:31:49,+0200,,"The abandoned city, with its buildings and ruins, is an ideal arena for such training.  https://t.co/unIF3KEStt",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,6,16,https://twitter.com/KyivIndependent/status/1489985120555745285,['https://kyivindependent.com/national/ukraine-holds-urban-warfare-drills-in-chornobyl-zone/'],[],0,,False,194,4,47,,None,,,,,,,[],,,,
1490405115576074240,1490405115576074240,1644175244000.0,2022-02-06 20:20:44,+0200,,"On Feb, 6, dozens of expats rallied in Kyiv to show solidarity with Ukraine. The representatives of the U.S., Canada, and other countries brought their national flags and marched through the capital to protest against a further Russian invasion of Ukraine.  📷 Leanne Jijian Hume  https://t.co/DFS8wEf0xw",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,7,20,https://twitter.com/KyivIndependent/status/1490405115576074240,[],"['https://pbs.twimg.com/media/FK77NtLWUAImN0I.jpg', 'https://pbs.twimg.com/media/FK77QN1XMAUtlKA.jpg', 'https://pbs.twimg.com/media/FK77eS1XwAAvxMV.jpg', 'https://pbs.twimg.com/media/FK77gLXXwAA46um.jpg']",1,https://pbs.twimg.com/media/FK77NtLWUAImN0I.jpg,False,57,1,12,,None,,,,,,,[],,,,
1490616279149027328,1490616279149027328,1644225589000.0,2022-02-07 10:19:49,+0200,,From our editorial:  https://t.co/yzZxg5zuq2  https://t.co/jqJYN5q9Zp,en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,1,10,https://twitter.com/KyivIndependent/status/1490616279149027328,['https://bit.ly/3Gqpsac'],['https://pbs.twimg.com/media/FK-7gkwXIAIz642.png'],1,https://pbs.twimg.com/media/FK-7gkwXIAIz642.png,False,215,2,68,,None,,,,,,,[],,,,
1490654328473935883,1490654328473935883,1644234661000.0,2022-02-07 12:51:01,+0200,,"We’re happy to announce that our second online event will take place on Feb. 10 -  9pm Kyiv (2pm ET).  Political editor @mrsorokaa and Chief Editor @olya_rudenko will talk about 🇺🇦 domestic politics, anti-corruption &amp; reforms.  The event is offered exclusively to our supporters.  https://t.co/nWUQksfLIG",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,1,12,https://twitter.com/KyivIndependent/status/1490654328473935883,[],['https://pbs.twimg.com/media/FK_eNWnXEAETskY.jpg'],1,https://pbs.twimg.com/media/FK_eNWnXEAETskY.jpg,False,24,2,6,,None,,,,,,,[],,,,
1490654689490358274,1490654328473935883,1644234747000.0,2022-02-07 12:52:27,+0200,,Support us via Patreon to have access to more exclusive content.  https://t.co/iNjWfwvs1X,en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,1,12,https://twitter.com/KyivIndependent/status/1490654689490358274,['https://www.patreon.com/kyivindependent'],[],0,,False,7,0,2,,None,,,,,,,[],,,,
1490699910727020547,1490699910727020547,1644245529000.0,2022-02-07 15:52:09,+0200,,"Dozens of people have gathered in front of the White House in Washington, D.C. on Feb. 6 in show of support for Ukraine, as it faces the growing threat of further Russian aggression.   📷 Samuel Corum/Getty Images   https://t.co/RG2Cqo0aFW  https://t.co/63sXKhE0iK",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,1,15,https://twitter.com/KyivIndependent/status/1490699910727020547,['http://shorturl.at/oCP89'],"['https://pbs.twimg.com/media/FLAHclsWQA0Wqcu.jpg', 'https://pbs.twimg.com/media/FLAHd4hXwAI0l5A.jpg', 'https://pbs.twimg.com/media/FLAHe6VXsAEu1zy.jpg', 'https://pbs.twimg.com/media/FLAHiMqWUAI9tnx.jpg']",1,https://pbs.twimg.com/media/FLAHclsWQA0Wqcu.jpg,False,64,0,12,,None,,,,,,,[],,,,
1490968979493376001,1490968979493376001,1644309680000.0,2022-02-08 09:41:20,+0200,,"Moscow may think that a large-scale invasion could help it achieve its main objectives – bringing Ukraine into its sphere of influence and preventing its cooperation with NATO.   However, the costs of such an operation may be devastating.   https://t.co/s8XNsajxSy",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,2,09,https://twitter.com/KyivIndependent/status/1490968979493376001,['https://kyivindependent.com/national/will-russia-launch-large-scale-war-or-limited-invasion-analysis-of-3-popular-scenarios/'],[],0,,False,88,2,30,,None,,,,,,,[],,,,
1491006108588462080,1491006108588462080,1644318532000.0,2022-02-08 12:08:52,+0200,,"One of the key demands of the Minsk agreements, which Russian President Vladimir Putin said Ukraine ""must fulfill"" on Feb. 7, is granting autonomy to Russian-occupied Donbas.  Check out our explainer to find out what the Minsk accords imply.   https://t.co/01xRWXS7pP",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,2,12,https://twitter.com/KyivIndependent/status/1491006108588462080,['https://kyivindependent.com/national/why-russia-wants-autonomy-for-occupied-donbas-explainer/'],[],0,,False,43,2,18,,None,,,,,,,[],,,,
1491058730301259777,1491058730301259777,1644331078000.0,2022-02-08 15:37:58,+0200,,"As Ukraine is facing the threat of a renewed, possibly all-out invasion by Russia, another risk arises. Dozens of countries rely on Ukrainian harvests to feed their people.  https://t.co/j3K9atJ7Lv",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,2,15,https://twitter.com/KyivIndependent/status/1491058730301259777,['https://kyivindependent.com/business/possible-escalation-in-ukraine-may-undermine-global-food-security-provoke-sky-high-food-prices/'],[],0,,False,197,3,125,,None,,,,,,,[],,,,
1491119736448761856,1491119736448761856,1644345623000.0,2022-02-08 19:40:23,+0200,,"The Minsk Agreements are the only way to stop the war in Ukraine and halt Russia’s ongoing military buildup, Macron said during his joint press conference with Zelensky in Kyiv on Feb. 8.  https://t.co/r8YBpQeR6W",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,2,19,https://twitter.com/KyivIndependent/status/1491119736448761856,['https://kyivindependent.com/national/macron-minsk-agreements-only-way-to-stop-the-war/'],[],0,,False,14,5,7,,None,,,,,,,[],,,,
1491310831573020674,1491310831573020674,1644391184000.0,2022-02-09 08:19:44,+0200,,The Ukrainian-owned business had a mural and a #StandWithUkraine banner on display that were defaced with derogatory comments.   https://t.co/oU19Yy3ZB6,en,['standwithukraine'],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,3,08,https://twitter.com/KyivIndependent/status/1491310831573020674,['https://kyivindependent.com/national/ukrainian-bakery-in-toronto-vandalized-with-anti-ukrainian-graffiti/'],[],0,,False,36,2,10,,None,,,,,,,[],,,,
1491355535882752006,1491355535882752006,1644401842000.0,2022-02-09 11:17:22,+0200,,"Join Chief Editor @olya_rudenko, Co-founder of Coda Story @antelava, NPR’s London correspondent @langfittnpr and Ukrainian novelist Andriy Kurkov for a panel discuss about the latest developments of Russia’s war against Ukraine.   Feb. 10 at 6 p.m.  https://t.co/huIqru2Rzp",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,3,11,https://twitter.com/KyivIndependent/status/1491355535882752006,['https://www.eventbrite.co.uk/e/world-briefing-war-in-ukraine-tickets-255600868077'],[],0,,False,21,1,6,,None,,,,,,,[],,,,
1491357454730674178,1491355535882752006,1644402299000.0,2022-02-09 11:24:59,+0200,,"To join the event online, please follow the link:  https://t.co/NkJJOlROm1",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,3,11,https://twitter.com/KyivIndependent/status/1491357454730674178,['https://us02web.zoom.us/webinar/register/4616431407935/WN_Nfsuiw7rS1-lIxXOvOSfXw'],[],0,,False,2,0,1,,None,,,,,,,[],,,,
1491380394394292230,1491380394394292230,1644407769000.0,2022-02-09 12:56:09,+0200,,"Russia is infamously known for using Ukraine as a laboratory to test out its cyberweapons.  Amid mounting fears over a possible Russian all-out invasion, Ukraine is facing a threat on two fronts – land and cyberspace.   https://t.co/yJ8bJmlxbe",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,3,12,https://twitter.com/KyivIndependent/status/1491380394394292230,['https://kyivindependent.com/national/is-ukraine-ready-for-cyberwar-with-russia-fears-mount-as-military-build-up-continues/'],[],0,,False,78,4,50,,None,,,,,,,[],,,,
1491474867534938114,1491474867534938114,1644430293000.0,2022-02-09 19:11:33,+0200,,"As Russia continues to build up troops near Ukraine, many of us are wondering what’s next. We turn to our defense reporter @IAPonomarenko for answers in our new podcast.   ⚡SoundCloud:  https://t.co/lK2dn1NVkH ⚡Apple:  https://t.co/j5LBm1Ou09 ⚡Spotify:  https://t.co/8Ca1EDZNBP  https://t.co/pbUXyvQrm5",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,3,19,https://twitter.com/KyivIndependent/status/1491474867534938114,"['http://shorturl.at/xLSY6', 'http://shorturl.at/gmMN6', 'http://shorturl.at/pyS59']",['https://pbs.twimg.com/media/FLLIKyEWQAgLMjo.jpg'],1,https://pbs.twimg.com/media/FLLIKyEWQAgLMjo.jpg,False,60,0,22,,None,,,,,,,[],,,,
1491690822919729153,1491690822919729153,1644481781000.0,2022-02-10 09:29:41,+0200,,"Tune in to our second online event today at 9pm Kyiv (2pm ET).   Political editor Oleksiy Sorokin (@mrsorokaa) and Chief Editor Olga Rudenko (@olya_rudenko) will talk about 🇺🇦 domestic politics, anti-corruption &amp; reforms.  The event is offered exclusively to our supporters.  https://t.co/enECTc4Bpu",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,4,09,https://twitter.com/KyivIndependent/status/1491690822919729153,[],['https://pbs.twimg.com/media/FLOM5RqXoAASClG.jpg'],1,https://pbs.twimg.com/media/FLOM5RqXoAASClG.jpg,False,24,4,7,,None,,,,,,,[],,,,
1491691064075472897,1491690822919729153,1644481838000.0,2022-02-10 09:30:38,+0200,,Support us via Patreon to have access to more exclusive content.  https://t.co/iNjWfwvs1X,en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,4,09,https://twitter.com/KyivIndependent/status/1491691064075472897,['https://www.patreon.com/kyivindependent'],[],0,,False,8,0,2,,None,,,,,,,[],,,,
1491733454580588544,1491733454580588544,1644491945000.0,2022-02-10 12:19:05,+0200,,"We tried to access several of Kyiv's 4,500 designated bomb shelters. What we saw contrasts with the picture painted by the city authorities.   https://t.co/onWOUHgpVc",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,4,12,https://twitter.com/KyivIndependent/status/1491733454580588544,['https://kyivindependent.com/national/kyivs-cold-war-era-bomb-shelters-in-dire-state-photos/'],[],0,,False,69,3,34,,None,,,,,,,[],,,,
1491785217132040196,1491785217132040196,1644504286000.0,2022-02-10 15:44:46,+0200,,Ukraine's military can switch to 10-year minimum contracts.  https://t.co/sGr2R1ei3E,en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,4,15,https://twitter.com/KyivIndependent/status/1491785217132040196,['https://kyivindependent.com/national/%E2%80%8B%E2%80%8Bukraines-military-strive-for-long-service-contracts/'],[],0,,False,35,3,12,,None,,,,,,,[],,,,
1491787316511207431,1491787316511207431,1644504786000.0,2022-02-10 15:53:06,+0200,,"Early Valentine's Day gift from our readers — we have just reached 10,000 followers. Thank you everyone for joining our community and supporting independent journalism.  https://t.co/eZqUqOmWsT",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,4,15,https://twitter.com/KyivIndependent/status/1491787316511207431,[],['https://pbs.twimg.com/media/FLPj6tMUYAcddp4.jpg'],1,https://pbs.twimg.com/media/FLPj6tMUYAcddp4.jpg,False,55,2,6,,None,,,,,,,[],,,,
1491806455485267973,1491806455485267973,1644509350000.0,2022-02-10 17:09:10,+0200,,"Our picks of the best art, music, film and more in the capital.    https://t.co/k5OsKb2PF3",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,4,17,https://twitter.com/KyivIndependent/status/1491806455485267973,['https://kyivindependent.com/culture/weekend-in-kyiv-feb-11-13/'],[],0,,False,12,0,4,,None,,,,,,,[],,,,
1491817210880405511,1491817210880405511,1644511914000.0,2022-02-10 17:51:54,+0200,,"The resignation will allow tainted members of the High Council of Justice to evade responsibility for alleged wrongdoings, judicial experts argue.    https://t.co/WTVEIAbp14",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,4,17,https://twitter.com/KyivIndependent/status/1491817210880405511,['https://kyivindependent.com/national/most-members-of-main-judicial-body-to-resign-over-reform/'],[],0,,False,15,0,6,,None,,,,,,,[],,,,
1492141311838896130,1492141311838896130,1644589186000.0,2022-02-11 15:19:46,+0200,,"We held our second online event on Feb. 10.  Our supporters had a chance to talk to political editor @mrsorokaa &amp; Chief Editor @olya_rudenko about domestic politics, anti-corruption &amp; ongoing reforms.  We would like to thank everyone for joining &amp; making it a vibrant discussion.  https://t.co/kuopPWlCQK",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,5,15,https://twitter.com/KyivIndependent/status/1492141311838896130,[],['https://pbs.twimg.com/media/FLUmnLOX0AMyB3h.jpg'],1,https://pbs.twimg.com/media/FLUmnLOX0AMyB3h.jpg,False,16,1,3,,None,,,,,,,[],,,,
1492141659315974154,1492141311838896130,1644589268000.0,2022-02-11 15:21:08,+0200,,"The event was offered exclusively to our patrons.  We will be holding online events regularly for our supporters to discuss latest developments in Ukraine. To join our community, become a patron:   https://t.co/iNjWfwvs1X",en,[],[],1462548977367359490,1462548977367359490,KyivIndependent,The Kyiv Independent,5,15,https://twitter.com/KyivIndependent/status/1492141659315974154,['https://www.patreon.com/kyivindependent'],[],0,,False,3,0,1,,None,,,,,,,[],,,,
